DestinationPort,FlowDurationMs,TotalFwdPackets,TotalLenFwdPackets,FwdPacketLenMax,FwdPacketLenMin,FwdPacketLenMean,FwdPacketLenStd,BwdPacketLenMax,BwdPacketLenMin,BwdPacketLenMean,BwdPacketLenStd,FlowBytesPerSec,FlowPacketsPerSec,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FINFlagCount,PSHFlagCount,ACKFlagCount,InitWinBytesFwd,InitWinBytesBwd,AveragePacketSize
80,88.27071693391458,9,400,62,40,44.51436304888747,0.28586193599556964,0,0,0,0,4531.514118090454,101.9590676570352,9807.857437101622,676.3072788650471,13135.294668279432,2.264410278084215,88270.71693391459,9807.857437101622,922.5070000608208,18491.90232714552,1.3867604138207945,0,0,0,0,0,0,0,0,692,0,44.51436304888747
53,49.95836892704504,13,602,65,40,46.3786407537607,7.821756717751738,0,0,0,0,12050.033116155366,260.216661976777,3842.9514559265417,667.3888492025554,7249.761912672507,2.229411221332573,49958.36892704504,3842.9514559265417,538.1822737942088,4635.1704640811595,3.125990954912883,0,0,0,0,0,0,0,1,814,0,46.3786407537607
443,41.36978967172313,14,736,60,40,52.629556585655735,4.976407082943637,0,0,0,0,17790.760016918022,338.4111959739841,2954.9849765516524,219.42912797788003,3621.720248456618,1.0587674465604597,41369.789671723134,2954.9849765516524,344.06348115761045,5553.430595509816,4.410236215767888,0,0,0,0,0,0,0,1,2044,0,52.629556585655735
80,94.7080418063165,11,504,55,40,45.85468524595276,4.109233958724482,0,0,0,0,5321.617788600355,116.14641998929346,8609.821982392408,1292.6140916243708,11594.834689338806,4.490748166862409,94708.0418063165,8609.821982392408,1536.3447310815795,13776.963363197865,2.468508063159602,0,0,0,0,0,0,0,0,1025,0,45.85468524595276
80,70.36054418335941,12,604,64,40,50.38095511809189,5.791154389592871,0,0,0,0,8584.356573848796,170.55013060626746,5863.378681946618,84.44931608836023,7816.602082395596,1.0678913005437007,70360.54418335941,5863.378681946618,182.75921427530616,10198.120774750225,1.91951182217668,0,0,0,0,0,0,0,1,1566,0,50.38095511809189
443,11.63312466406218,6,323,64,40,53.86097181064602,6.911313817846892,0,0,0,0,27765.541015633833,515.768563757904,1938.85411067703,58.59144019215086,3003.157258274374,4.227176945101885,11633.12466406218,1938.85411067703,195.35677683417262,3248.9638602016953,2.7113627412520436,0,0,0,0,0,0,0,1,1691,0,53.86097181064602
443,82.4965195179187,3,179,70,40,59.818660917305124,7.710766236015405,0,0,0,0,2169.78850800027,36.365170525144194,27498.839839306234,237.30152435384883,46074.159150084386,4.304802385806105,82496.5195179187,27498.839839306234,1524.6917619804035,44355.903282860294,1.3132558038600095,0,0,0,0,0,0,0,0,542,0,59.818660917305124
53,56.03864233796576,13,758,50,40,58.353569051194846,4.0491858848132765,0,0,0,0,13526.380518438447,231.98277933997338,4310.6647952281355,809.8222614334628,8557.401423614727,3.9085292232418283,56038.642337965764,4310.6647952281355,665.4242539951188,7179.089903160861,4.91683308728518,0,0,0,0,0,0,0,0,1252,0,58.353569051194846
53,41.18302325386512,10,522,52,40,52.26934987260461,5.756050742106988,0,0,0,0,12675.125786230594,242.81850165192708,4118.302325386512,33.599484190956844,5673.74324745076,1.5779925317320527,41183.023253865125,4118.302325386512,139.15319363096685,5102.4424026614015,4.861936483961578,0,0,0,0,0,0,0,0,826,0,52.26934987260461
443,20.075594208168543,6,346,63,40,57.75435912853434,7.844006180246758,0,0,0,0,17234.857230737227,298.8703566023796,3345.9323680280904,389.7569675132435,6680.539885849626,1.3980641717799536,20075.594208168543,3345.9323680280904,334.2526790885779,4055.305876172351,1.5695712482381297,0,0,0,0,0,0,0,0,998,0,57.75435912853434
37384,37.07378220026653,3,129,60,40,45.88281985549216,2.737798981574129,0,0,0,0,3479.547873026902,80.91971797736981,12357.927400088842,0,37073.78220026653,0,37073.78220026653,12357.927400088842,0,37073.78220026653,0,0,0,0,0,0,1,0,0,1209,0,55.487301477775354
29988,49.8127508292305,1,43,60,40,42.27303656682397,1.9124344181148556,0,0,0,0,863.2327924915015,20.075181220732592,49812.7508292305,0,49812.7508292305,0,49812.7508292305,49812.7508292305,0,49812.7508292305,0,0,0,0,0,0,1,0,0,4005,0,59.07561422147327
35467,28.77719285435204,2,102,60,40,45.401940764372135,4.694654625636389,0,0,0,0,3544.473587686101,69.49948211149217,14388.59642717602,0,28777.19285435204,0,28777.19285435204,14388.59642717602,0,28777.19285435204,0,0,0,0,0,0,1,0,0,2244,0,43.23693947508823
32299,8.429853549363376,1,46,60,40,45.19907989250049,3.7908795424597863,0,0,0,0,5456.797052360884,118.62602287741052,8429.853549363375,0,8429.853549363375,0,8429.853549363375,8429.853549363375,0,8429.853549363375,0,0,0,0,0,0,1,0,0,7005,0,44.750086494163874
62771,36.63240133981656,3,141,60,40,59.98879820279117,4.887677980404196,0,0,0,0,3849.0515184093056,81.8947131576448,12210.80044660552,0,36632.40133981656,0,36632.40133981656,12210.80044660552,0,36632.40133981656,0,0,0,0,0,0,0,0,0,3215,0,48.376361474687855
45212,25.5644972902656,2,94,60,40,55.9061868128058,2.2414877247681653,0,0,0,0,3676.9743184346967,78.23349613690844,12782.2486451328,0,25564.4972902656,0,25564.4972902656,12782.2486451328,0,25564.4972902656,0,0,0,0,0,0,0,0,0,6710,0,50.575356681312016
53583,23.705322531904702,1,45,60,40,40.69597033587609,4.955761875924201,0,0,0,0,1898.3078563658037,42.18461903035119,23705.3225319047,0,23705.3225319047,0,23705.3225319047,23705.3225319047,0,23705.3225319047,0,0,0,0,0,0,0,0,0,4987,0,41.38599147954759
13064,46.20479542113723,1,55,60,40,52.09711811098421,3.1086541144085365,0,0,0,0,1190.352635450459,21.642775190008344,46204.79542113723,0,46204.79542113723,0,46204.79542113723,46204.79542113723,0,46204.79542113723,0,0,0,0,0,0,0,0,0,4491,0,58.83423850691975
6689,45.94952160448781,2,110,60,40,54.91117798499656,1.2688995970521266,0,0,0,0,2393.9313437652086,43.5260244320947,22974.760802243905,0,45949.52160448781,0,45949.52160448781,22974.760802243905,0,45949.52160448781,0,0,0,0,0,0,0,0,0,3066,0,46.26548047423565
17182,10.756905132620965,3,144,60,40,51.94771374749891,4.037353531058211,0,0,0,0,13386.750020069554,278.89062541811575,3585.6350442069884,0,10756.905132620965,0,10756.905132620965,3585.6350442069884,0,10756.905132620965,0,0,0,0,0,0,0,0,0,6331,0,53.13309545781058
22,238.8433716979844,6,410,147,45,68.34012736220764,15.364957792815426,120,48,67.06364224322817,8.21449719582888,2559.131897015037,37.68159834630216,26538.152410887156,3547.3751357244746,75712.2902431584,35.459537797685186,143306.02301879064,29191.967651975876,4626.782173247442,41932.69343368819,36.597523155340184,95537.34867919376,23884.33716979844,3466.884819435635,61948.88846551603,43.956973342582344,1,1,1,11583,10468,67.7018848027179
8000,6380.318986836887,29,13820,1139,404,476.58408998112054,129.11824170526847,1051,281,432.3106516186042,222.63931572106787,2504.96752599967,5.328887171651566,187656.44078932022,235991.98410295282,1319246.6032314564,55.779852808376056,4466223.29078582,243953.3730261163,169325.40031139035,1037452.7756450786,168.2367577632416,3190159.4934184435,206422.08486825225,276259.1213002447,911576.6930213127,228.77620679389779,1,1,1,65535,35474,454.44737079986237
8080,4951.658103416365,33,15356,1257,379,465.3414755275952,159.63535535250065,902,197,751.923591945197,172.99969706598,5227.178136912452,9.491770033066834,105354.42773226308,195008.6941375789,872585.6149019902,292.8737619551257,3466160.672391455,136960.756051942,137289.92568459344,914649.7612092117,496.70295204233196,2475829.0517081823,115889.8705054894,148613.2858696011,740613.7749075078,217.31940668914189,1,1,1,65535,53526,608.6325337363961
8000,8733.096485259828,53,66484,1213,217,1254.4162572519392,135.10410452813966,1098,117,245.11538081026578,218.9654060090333,8146.166023680571,8.244498400026304,121293.00673971983,71725.17310286702,742270.4662844748,63.658033754496245,6113167.539681879,157680.90876163577,75996.19780738145,613273.4271410657,283.5225628178538,4366548.242629914,133422.30741369183,89393.92236041038,945002.2070764449,388.2876434672768,1,1,1,65535,60185,749.7658190311025
80,12016.154700134273,41,24582,1412,311,599.5695033296724,313.1289074253817,886,249,742.562663462323,157.9460561339908,2849.136443053967,4.493950131933354,222521.38333581988,122090.85823419293,1515710.8713303283,208.8871600570321,8411308.290093992,289277.79833656584,216736.87210930156,1758145.7010265538,497.24494303067723,6008077.350067137,244773.52166940187,161405.13855773013,1440451.7855567494,212.31911185008104,1,1,1,65535,61724,671.0660833959978
8000,13089.823524350568,34,47541,1108,278,1398.26540954542,106.2583754832277,1189,158,639.3414593306519,290.3928859008348,4364.546680726816,3.7433659750146298,267139.2555989912,479701.43940264324,2560731.0276154573,169.67762567353225,9162876.467045397,347281.03227868857,530117.1725815319,2051074.7310592302,131.36343423136293,6544911.762175284,293853.1811588903,163299.11447841124,1985766.7095451402,351.45651327745435,1,1,1,65535,30166,1018.803434438036
80,13966.808737829911,22,16487,1227,315,749.4380865344178,314.0852884898852,487,209,539.9391174957955,175.91172200110896,1915.0030360001215,2.935530998498542,340653.8716543881,484724.1565111736,2490823.7553776223,146.02747066380527,9776766.116480937,442850.0331507045,329634.84754142666,2950538.9400962354,332.35840705373516,6983404.368914955,374719.25881982694,307517.6959550076,1663572.613113674,384.00652433465046,1,1,1,65535,23275,644.6886020151067
8000,2785.719492465498,24,11380,1163,369,474.1745376626206,257.7314113396784,402,198,658.5394771777211,293.98519023343306,9049.553622616677,16.15381596090739,61904.87761034441,85274.96721627944,249534.75204151243,448.27372231347226,1950003.6447258487,80476.34089344773,98512.06372047443,403693.9268196936,365.5228476190733,1392859.7462327492,68095.36537137885,62537.58135068986,276291.4060919918,65.3695747550675,1,1,1,65535,19771,566.3570074201708
80,8414.582590971782,14,9521,1040,256,680.1166192720232,259.37950036706775,1100,169,786.3737776816425,121.73975339251,3000.6370429510757,4.040604466403296,247487.72326387596,167058.8259125906,2314621.6617734665,294.2634089650153,5890207.813680247,321734.04024303873,158726.70668568966,1333350.4738542452,189.06233818765952,4207291.295485891,272236.49559026357,269538.0673054936,1732629.5641331952,388.81517500066093,1,1,1,65535,46783,733.2451984768329
8080,9020.663476324884,49,60877,1262,283,1242.3926133424334,347.2645532259554,854,107,371.53129005878424,248.26949045352237,7201.696683944242,6.651395449733,150344.3912720814,134876.47789130162,937578.5560917144,459.46892568773984,6314464.433427419,195447.70865370583,133607.2336590252,1365597.3047927616,259.6358585912942,4510331.738162442,165378.83039928955,185864.98276371785,988210.423820137,216.86654982413097,1,1,1,65535,58487,806.9619517006088
8000,4291.326289283021,36,32203,1429,352,894.5494939861233,333.47069256859993,605,105,729.6896116037627,258.30759686827315,8354.580245052704,9.554155810149345,104666.49486056148,61504.40483804362,706522.4896041941,50.72823731022999,3003928.402498114,136066.44331872993,97121.88931075923,965667.4682402635,311.49901378965035,2145663.14464151,115133.14434661763,117069.89559369365,745836.6417144125,422.15362490590286,1,1,1,65535,40498,812.119552794943
443,13618.8162029823,10,1807,494,133,180.77362455676652,68.43090139939687,1136,400,723.2049341633165,88.994405112361,663.7717590476963,1.4685564223724763,1361881.6202982299,618162.412015991,9100672.15039332,673.3730176337956,10895052.96238584,1361881.6202982299,82783.97356835732,3772979.781765412,985387.984182657,9533171.342087608,1361881.6202982299,532203.5512909568,4349202.567777643,2531.671352149766,0,1,1,23752,28297,451.9892793600415
1337,33207.77137213848,13,4844,436,109,372.67863582719275,59.96470164401308,900,255,806.0029667922203,82.0981597246277,582.7815257801566,0.9335164245923828,2199660.0695219934,744829.0587043174,9450554.903533285,135.0607608393402,26566217.097710785,2554443.95170296,411432.6787698764,5771084.526735636,1826351.8693545824,23245439.960496932,1844876.1873410265,187039.8780251176,12403790.960803311,3603.742268039854,1,1,1,30356,24186,589.3408013097065
4444,28559.342646890636,22,8505,360,102,386.63561231036306,79.97264872716939,659,379,893.0722954346845,167.3961140254307,673.0845052603851,1.1905035917800337,1839048.5795346242,407977.7498251901,7424141.264424869,378.02354438000623,22847474.11751251,1298151.938495029,154720.32725308053,3670955.1170450393,1002723.5293679809,19991539.852823444,2379945.2205742197,549663.4800073917,10860450.456860391,1263.5526869656742,1,1,1,25158,55281,639.8539538725238
8443,36690.25996599256,7,1737,440,149,248.16826377066883,29.54035273633383,1001,361,548.4712291146609,219.79305441050835,271.5774238817127,0.5996141760890041,3843741.5202468396,1659773.2709459646,12386047.155173713,320.1319345132937,29352207.972794052,5241465.7094275085,703755.9783205532,13549881.36719482,4573865.757188172,25683181.97619479,2446017.3310661707,957437.5692054563,20119994.004480142,1992.8445542858667,0,1,1,22044,14694,398.31974644266484
4444,47488.11505139011,21,6094,352,114,290.195355294141,25.21461959538986,817,202,821.654110330028,199.3749239496264,422.4682810652043,0.8002002176518824,2527378.672202835,468595.4999090943,20397928.286660917,643.1603351333622,37990492.04111209,2261338.8119709576,329124.1175847449,3677931.888767375,1346080.5010257566,33241680.535973076,2793418.5324347126,332152.12862474937,17456544.533836786,4041.1987059518515,1,1,1,11516,41673,555.9247328120845
4444,39845.68657011163,21,6435,302,101,306.4376541402844,51.02314691968293,1074,376,784.0268092421982,169.21831407271864,279.56229522607407,0.6776141239903438,4269180.703940532,611149.9601022815,49152045.93563989,668.1123558849533,31876549.256089307,1897413.6461957921,136673.1413902468,3356393.9842273276,1519154.3513003297,27891980.59907814,6640947.761685272,750956.7974458192,21401198.621861707,2820.0142121275867,0,1,1,13342,46932,545.2322316912413
8443,51126.78559797654,24,3277,368,98,136.57716871100013,63.4801519946933,705,399,769.2249974764098,84.76678622917962,274.7483897029835,0.7432503247672183,2891097.995123673,342144.17039206234,26392293.36545501,462.18469614702906,40901428.47838123,2130282.733249022,193402.26343406085,5468819.642642758,1564482.6203894468,35788749.91858357,3651913.256998324,963648.7430109112,16283622.381778961,4087.0771304724285,1,1,1,8813,12583,452.901083093705
443,55171.791322985046,7,1841,442,93,263.06623087826864,70.30882067062907,1018,212,358.98263281188724,157.88632326874242,143.98967630837743,0.4350049078432114,5563541.982149752,2940842.573621702,24546072.882074468,845.9103531127474,44137433.05838804,7881684.474712149,1111445.5624677425,18105054.818059858,5033919.155547877,38620253.92608953,3245399.4895873554,385825.72163924645,14775495.049352149,4413.395525478978,0,1,1,20436,16139,311.02443184507797
8443,53394.92274282199,25,8606,305,131,344.2557678571362,51.273445780919836,942,361,740.219636150711,175.9143606480534,285.95173730890673,0.636764663257626,4034283.051679884,756525.9206282229,42805405.84096411,345.7394648405572,42715938.194257595,2135796.9097128795,399757.5413526464,3866393.8875623066,1115390.019250538,37376445.91997539,5932769.193646888,869680.6734621284,23836988.99759646,3239.7150658390574,1,1,1,20002,51507,542.2377020039237
80,91.02362506461802,9,536,55,40,59.66260178643915,2.628806818922887,0,0,0,0,5888.581119676255,98.87542924829533,10113.73611829089,172.16956805792776,16730.608874275506,0.10186480245705953,91023.62506461801,10113.73611829089,940.6998439717206,19889.17060858558,0.32597335917635584,0,0,0,0,0,0,0,1,863,0,59.66260178643915
80,14.202041689517753,15,633,55,40,42.22534993869884,7.589367590573048,0,0,0,0,44571.05631982512,1056.186168716235,946.8027793011836,187.20800813726495,1524.5038483240833,0.5369809092743005,14202.041689517753,946.8027793011836,75.38852649000766,1203.1372282056998,2.506467242374409,0,0,0,0,0,0,0,0,773,0,42.22534993869884
80,48.02178035354298,13,777,61,40,59.793222682496676,6.12944926792841,0,0,0,0,16180.158134072053,270.710496451656,3693.983104118691,113.96424721290778,6533.154284974812,2.6621575585983006,48021.78035354298,3693.983104118691,453.1755866613922,7303.819664723887,2.8289983679095263,0,0,0,0,0,0,0,1,985,0,59.793222682496676
443,87.61748145175817,9,518,58,40,57.56084598273415,6.673520370600117,0,0,0,0,5912.062198286409,102.71922738335458,9735.27571686202,842.9779616550533,11688.880330394126,0.5679713088234251,87617.48145175817,9735.27571686202,197.2155955723599,13181.44368906958,2.945969118385423,0,0,0,0,0,0,0,1,1671,0,57.56084598273415
80,33.89687509147632,6,334,54,40,55.788857156667916,4.008408569611938,0,0,0,0,9853.415664383392,177.00746702485137,5649.4791819127195,1037.9414731678207,10326.070462339823,4.323974569266703,33896.875091476315,5649.4791819127195,747.0940360427632,8135.489733106719,1.1856053476204136,0,0,0,0,0,0,0,1,1456,0,55.788857156667916
53,53.504108029436054,2,92,52,40,46.30600762158008,7.17007358967007,0,0,0,0,1719.4941358406513,37.38030730088372,26752.054014718025,798.7626706196102,42729.88430014879,1.4544304095523386,53504.10802943605,26752.054014718025,2619.983377411775,32680.145625542344,3.21508344806003,0,0,0,0,0,0,0,0,1330,0,46.30600762158008
443,12.109057864217405,6,260,51,40,43.38830073914883,1.5877482450422846,0,0,0,0,21471.530065795378,495.49684767220106,2018.176310702901,51.59624751147444,4022.1280060636836,1.3541633367023787,12109.057864217406,2018.176310702901,319.4088927719581,3947.397293213458,3.082921698269197,0,0,0,0,0,0,0,1,1662,0,43.38830073914883
53,53.864191983659026,2,85,60,40,42.535358467563306,4.872531216938043,0,0,0,0,1578.0427937318127,37.13041867604265,26932.095991829512,3442.3236833656297,45783.535475435245,0.09757853872509326,53864.191983659024,26932.095991829512,231.03344476193368,36292.94003147218,2.804451243115525,0,0,0,0,0,0,0,0,1655,0,42.535358467563306
24998,12.081789661007214,1,44,60,40,55.7493140751092,3.579346437000281,0,0,0,0,3641.844563972643,82.76919463574188,12081.789661007215,0,12081.789661007215,0,12081.789661007215,12081.789661007215,0,12081.789661007215,0,0,0,0,0,0,1,0,0,4253,0,50.872132186568805
46438,36.34675753721115,1,52,60,40,59.19288073399909,3.8535431949614303,0,0,0,0,1430.6640680881467,27.512770540156666,36346.757537211146,0,36346.757537211146,0,36346.757537211146,36346.757537211146,0,36346.757537211146,0,0,0,0,0,0,0,0,0,2025,0,59.26115839819233
53736,40.4213354105451,2,108,60,40,47.63444573303199,0.6132250978380532,0,0,0,0,2671.856308137336,49.47882052106178,20210.66770527255,0,40421.3354105451,0,40421.3354105451,20210.66770527255,0,40421.3354105451,0,0,0,0,0,0,1,0,0,4254,0,51.77644652102586
25117,33.02430790170555,3,168,60,40,46.7615457166612,3.0904497086586673,0,0,0,0,5087.161871795764,90.8421762820672,11008.10263390185,0,33024.30790170555,0,33024.30790170555,11008.10263390185,0,33024.30790170555,0,0,0,0,0,0,0,0,0,3534,0,59.738789351751706
60827,29.676465288259045,1,53,60,40,48.32107019238839,1.0603062825019767,0,0,0,0,1785.926979011496,33.6967354530471,29676.465288259045,0,29676.465288259045,0,29676.465288259045,29676.465288259045,0,29676.465288259045,0,0,0,0,0,0,1,0,0,5552,0,56.104398929187724
39610,44.16514530908776,3,177,60,40,41.873019941203054,0.8615927281106073,0,0,0,0,4007.6852178629447,67.92686809937194,14721.715103029253,0,44165.14530908776,0,44165.14530908776,14721.715103029253,0,44165.14530908776,0,0,0,0,0,0,1,0,0,2310,0,45.87541090081534
31531,30.38986393417543,1,60,60,40,41.933086802916826,0.20321914577498879,0,0,0,0,1974.3425021566482,32.90570836927747,30389.86393417543,0,30389.86393417543,0,30389.86393417543,30389.86393417543,0,30389.86393417543,0,0,0,0,0,0,0,0,0,7108,0,55.685645251723415
37412,20.65380550860884,1,54,60,40,48.104459163116246,3.4548375680160373,0,0,0,0,2614.530284866483,48.417227497527456,20653.80550860884,0,20653.80550860884,0,20653.80550860884,20653.80550860884,0,20653.80550860884,0,0,0,0,0,0,0,0,0,6150,0,49.31676428275215
59398,44.01584986997661,2,120,60,40,47.43125559752382,2.8453990907416986,0,0,0,0,2726.2906510832245,45.43817751805374,22007.924934988307,0,44015.84986997661,0,44015.84986997661,22007.924934988307,0,44015.84986997661,0,0,0,0,0,0,0,0,0,3271,0,44.35494303329643
49775,17.953296303242432,1,42,60,40,40.013524667480354,4.551357733686826,0,0,0,0,2339.403265595001,55.700077752261926,17953.29630324243,0,17953.29630324243,0,17953.29630324243,17953.29630324243,0,17953.29630324243,0,0,0,0,0,0,1,0,0,6978,0,44.13048224404977
22,281.0700693135917,8,894,113,60,111.75691323139954,6.555223765234692,117,52,80.21952965905587,24.14800011981304,4322.528640116107,42.693980292193686,23422.505776132642,8836.186570693179,47328.95435729399,28.76803896019247,168642.041588155,25764.75635374591,3438.9019839228595,35620.17760783477,41.170182724177565,112428.02772543668,21080.25519851938,6993.566433305079,55495.22442331202,25.93181811635952,1,1,1,11757,14145,95.98822144522771
8080,11679.076406142394,37,20845,1227,379,563.3976634411761,321.6776485919585,834,102,564.5125263026815,114.41949355544634,3041.5966122552763,5.394262166729752,185382.1651768634,253152.0789169182,875180.8282186405,377.46154857860824,8175353.484299676,240996.81472992242,113683.57782286665,1378185.6531484893,358.01869406359447,5839538.2030711975,203920.38169454975,101252.64453276306,1007625.489912249,331.9780092437749,1,1,1,65535,17642,563.9550948719288
8080,12120.120019034632,28,27539,1393,290,983.556737748163,215.3240649144683,1162,143,662.4882499452381,114.67471225158701,3146.784074429502,3.630327086769608,275457.273159878,471239.0273291888,2052664.3856141567,133.46523483150924,8484084.013324242,358094.4551078414,341192.5212806368,1372265.1445516094,393.2059209227159,6060060.009517316,303003.0004758658,176508.3372052636,1695818.7404615723,296.4216046626691,1,1,1,65535,40303,823.0224938467005
80,13917.186688139209,42,57643,1057,249,1372.4630713215793,340.20698737146665,1133,188,568.0442286021112,165.12143062964182,4386.785615166731,3.448972919283144,289941.38933623355,328507.06698384124,2765742.374302954,413.39802333660407,9742030.681697447,376923.80613710365,234171.1816121011,1918991.3903137385,482.0611011439845,6958593.344069605,318935.52826985694,257621.96259479958,1331046.680058803,278.86981178270753,1,1,1,65535,62764,970.2536499618452
80,2618.686581420291,43,44594,1236,445,1037.0732704883956,177.51702962595738,949,165,698.3698381105594,234.28013414481325,20229.449779971765,21.002895264453443,47612.48329855075,40466.02502221973,469518.06035708764,276.09854282714684,1833080.6069942038,61896.22828811598,57586.43048592419,195688.06949149966,224.89532800811045,1309343.2907101456,52373.73162840583,29248.53722133693,265571.94695002923,413.1416163274616,1,1,1,65535,50228,867.7215542994775
80,14858.804700494555,40,52368,1022,247,1309.2073718155284,329.9493147922708,798,206,442.07837457733035,208.5922649728098,4000.4260143401707,3.7688092096759385,265335.798223117,455282.39159071154,2008846.3633133827,247.39782603862264,10401163.290346187,344936.5376900521,247146.20497388538,1260595.0217652158,298.1415372158226,7429402.350247277,291869.3780454287,371401.3940553112,1002162.4318728738,61.00053492592418,1,1,1,65535,49573,875.6428731964294
8080,9775.317636146738,34,34949,1208,412,1027.938243167966,160.45006476457613,1170,196,391.29116334358275,264.6557252279292,3935.5775607275204,4.398834043100195,227332.96828248227,389462.18209073937,1405870.893514836,118.56326674487592,6842722.345302716,295532.858767227,427343.5929236627,1530580.8672608468,403.16201330927356,4887658.818073369,250066.2651107305,279397.34125922754,1577364.822424273,256.93523974901734,1,1,1,65535,41917,709.6147032557744
8000,2761.9533084971245,15,13591,1016,253,906.1171629615619,154.58513522987036,1153,182,409.6070343768011,235.9602616613604,6700.707720151639,9.775690239561525,102294.56698137497,116435.80893547548,907725.5577776389,278.835890263176,1933367.315947987,132982.93707578746,142889.9641749795,643439.2480087522,167.35164043273073,1380976.6542485622,112524.02367951248,136481.63989791617,748253.8845842099,480.3516856465727,1,1,1,65535,44096,657.8620986691815
8000,3540.43349358033,29,24087,1162,495,830.6087197546458,214.99328335282888,447,156,678.3543137281927,158.90381381553524,7761.598824367861,9.603343788733865,104130.3968700097,170638.18298705868,551950.4486997352,341.6998341775684,2478303.4455062305,135369.51593101263,192608.40627602758,629665.0145717792,252.38040510763554,1770216.7467901648,114543.43655701069,85060.9884056636,587498.8493296169,210.4790198456598,1,1,1,65535,18807,754.4815167414192
8080,4609.9974766264695,29,34018,1160,375,1173.0523606163756,220.79493734113478,545,217,299.3231658532094,161.6521749050155,8418.158428131106,9.761393629423493,102444.3883694771,54970.902209099586,916160.7693041964,348.29580873806395,3226998.2336385287,133177.70488032023,110357.5926227163,832133.3556935161,329.3829355140281,2304998.738313235,112688.82720642483,54553.57247954786,697300.9286454137,215.29145085189495,1,1,1,65535,61924,736.1877632347926
1337,51676.040665404806,21,7885,308,105,375.4771299805923,75.50559278754196,916,385,509.0116751185682,135.44891957181292,231.38601519341685,0.5611885048967079,4460134.462192677,800830.3057353687,38723962.21712275,912.146104994856,41340832.532323845,2460763.8412097525,350489.3632949455,3737934.5458808825,1833950.6275813493,36173228.46578336,6459505.0831756005,731288.9009612931,27472295.281662144,3271.720712272473,0,1,1,20045,20375,442.24440254958023
8443,30458.706322730108,8,2070,483,129,258.83232998129506,43.03444523280791,831,298,539.4925417613528,203.09622994230125,280.52961443769937,0.6566267059436731,3172781.90861772,1043078.7758439679,18476691.181605246,139.8420250951002,24366965.058184087,3807338.2903412636,641286.6349760966,10635756.377624769,3009933.7453573192,21321094.425911076,2538225.526894176,612688.5717711751,9806184.34127875,3768.681622667721,0,1,1,8253,50913,399.1624358713239
8443,51720.547940321354,8,2000,380,137,250.04075719417006,69.3011450261476,770,392,775.3673385554487,135.9998828471554,173.59893624701246,0.3286894798488164,6105898.020732382,1076574.9254925374,23226402.15735241,283.3916259709248,41376438.35225709,6465068.4925401695,1164908.0244475612,18027071.530288212,3949873.328843412,36204383.558224946,5746727.548924595,1638865.2330178153,27823135.92528675,2746.3807618229966,1,1,1,31696,47592,512.7040478748094
443,12549.028909708739,8,3069,301,104,383.66260019524947,38.92551217326932,1053,339,778.4814865208128,107.33722599863499,492.725516223929,0.9562492911874659,2352942.9205703884,441908.1674499104,12294530.940555409,364.67762135394844,10039223.127766991,1568628.6137135923,275616.40725172433,4616727.513257052,1118905.4875844677,8784320.236796116,3137257.2274271846,706340.4384507829,14889316.845630916,3791.5498873710494,0,1,1,28879,29828,581.0720433580311
443,48197.98379810132,19,6554,312,131,344.9818272661694,37.708961618231804,722,327,804.174014740209,188.32078589237693,269.47282463899523,0.5601894077789955,4280741.982068209,499104.3006524081,48038052.18157973,171.66051736350727,38558387.03848106,2536735.989373754,255069.07450478507,6651314.09450711,1527752.8456617906,33738588.658670925,6024747.974762665,2366161.06220567,32307391.348859392,710.8724515767317,0,1,1,26934,8422,574.5779210031892
443,11194.354663201697,10,2902,461,112,290.25504866154836,69.48966740081987,629,348,425.8030246355412,243.6373544764785,639.6599847340282,1.78661482521582,1119435.4663201696,520118.9755413054,3686442.3577599023,864.6593278335979,8955483.730561359,1119435.4663201696,113995.53731446882,2066412.647234208,932410.4756331616,7836048.264241188,1119435.4663201696,190251.00844828988,4523702.742140894,3018.465973180184,0,1,1,29352,9918,358.0290366485448
1337,54748.89469439784,23,8349,361,96,363.0017610486924,73.19415632476698,951,298,456.66919423963316,157.78939754187817,302.63781749239126,0.7488735659205064,2710995.993321632,454017.6736761648,22309634.92969532,378.0918232743155,43799115.75551827,2380386.7258433844,408059.2077972252,6651592.0291917855,1205433.0914649402,38324226.28607848,3041605.2607998797,986012.4632081871,16738647.843613027,1935.897845940687,1,1,1,23678,49529,409.8354776441628
53,19.45917015031812,5,254,56,40,50.939090292444604,0.32478718379303295,0,0,0,0,13052.97183990385,256.9482645650364,3891.8340300636237,167.74054471977334,7337.424395927233,3.512294971708812,19459.170150318118,3891.8340300636237,448.8565396205024,5947.051111378519,2.9115702343972267,0,0,0,0,0,0,0,1,1808,0,50.939090292444604
443,91.73827190452482,15,645,52,40,43.04994339139623,0.9412484257783236,0,0,0,0,7030.871484817958,163.50863918181298,6115.8847936349885,1034.0168538845644,7470.407652221238,1.6658347920490224,91738.27190452482,6115.8847936349885,101.79764811337833,12012.725552700696,2.209497274096406,0,0,0,0,0,0,0,1,1593,0,43.04994339139623
